Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
nnn.btn,3375,1837,497,3346,0.2212,0.2081,0.3175,0.1473,0.1528
nnc.btn,3375,1837,759,3199,0.4098,0.4024,0.4801,0.2249,0.2651
ntc.btn,3375,1837,822,3192,0.4348,0.4321,0.5117,0.2436,0.2862
ntn.btn,3375,1837,687,3263,0.3524,0.3474,0.4375,0.2036,0.2253
lnn.btn,3375,1837,695,3258,0.3606,0.3542,0.4384,0.2059,0.2302
ltn.btn,3375,1837,746,3235,0.3973,0.3926,0.4729,0.2210,0.2505
ltc.btn,3375,1837,814,3160,0.4385,0.4320,0.5143,0.2412,0.2876
lnc.btn,3375,1837,819,3156,0.4503,0.4484,0.5139,0.2427,0.2945
bnn.btn,3375,1837,688,3249,0.3680,0.3624,0.4354,0.2039,0.2305
btc.btn,3375,1837,790,3175,0.4214,0.4164,0.5016,0.2341,0.2764
btn.btn,3375,1837,728,3226,0.3928,0.3882,0.4634,0.2157,0.2457
bnc.btn,3375,1837,798,3160,0.4399,0.4378,0.5039,0.2364,0.2878
atc.btn,3375,1837,712,3205,0.3855,0.3780,0.4621,0.2110,0.2467
atn.btn,3375,1837,703,3201,0.3823,0.3716,0.4572,0.2083,0.2475
anc.btn,3375,1837,733,3188,0.4050,0.3979,0.4723,0.2172,0.2597
ann.btn,3375,1837,695,3215,0.3878,0.3777,0.4428,0.2059,0.2440
nnn.bnc,3375,1837,115,3375,0.0469,0.0412,0.0697,0.0341,0.0341
nnc.bnc,3375,1837,547,3305,0.2941,0.2785,0.3549,0.1621,0.1765
ntc.bnc,3375,1837,746,3231,0.4054,0.3971,0.4577,0.2210,0.2513
ntn.bnc,3375,1837,497,3346,0.2212,0.2081,0.3175,0.1473,0.1528
lnn.bnc,3375,1837,391,3348,0.1736,0.1571,0.2388,0.1159,0.1206
ltn.bnc,3375,1837,695,3258,0.3606,0.3542,0.4384,0.2059,0.2302
ltc.bnc,3375,1837,781,3178,0.4229,0.4162,0.4905,0.2314,0.2744
lnc.bnc,3375,1837,645,3261,0.3389,0.3225,0.4189,0.1911,0.2158
bnn.bnc,3375,1837,466,3331,0.2219,0.2057,0.2908,0.1381,0.1492
btc.bnc,3375,1837,758,3192,0.4030,0.3968,0.4812,0.2246,0.2648
btn.bnc,3375,1837,688,3249,0.3680,0.3624,0.4354,0.2039,0.2305
bnc.bnc,3375,1837,614,3267,0.3244,0.3089,0.3958,0.1819,0.2039
atc.bnc,3375,1837,681,3229,0.3674,0.3581,0.4400,0.2018,0.2336
atn.bnc,3375,1837,695,3215,0.3878,0.3777,0.4428,0.2059,0.2440
anc.bnc,3375,1837,546,3305,0.2829,0.2708,0.3520,0.1618,0.1740
ann.bnc,3375,1837,554,3293,0.2863,0.2718,0.3504,0.1641,0.1847
nnn.atc,3375,1837,507,3340,0.2249,0.2113,0.3242,0.1502,0.1563
nnc.atc,3375,1837,764,3193,0.4110,0.4030,0.4833,0.2264,0.2679
ntc.atc,3375,1837,816,3190,0.4356,0.4324,0.5076,0.2418,0.2850
ntn.atc,3375,1837,689,3265,0.3539,0.3481,0.4380,0.2041,0.2257
lnn.atc,3375,1837,692,3259,0.3603,0.3538,0.4366,0.2050,0.2292
ltn.atc,3375,1837,744,3234,0.3977,0.3933,0.4716,0.2204,0.2498
ltc.atc,3375,1837,815,3159,0.4389,0.4324,0.5153,0.2415,0.2882
lnc.atc,3375,1837,818,3154,0.4510,0.4487,0.5114,0.2424,0.2953
bnn.atc,3375,1837,688,3251,0.3686,0.3620,0.4366,0.2039,0.2304
btc.atc,3375,1837,793,3174,0.4222,0.4172,0.5036,0.2350,0.2780
btn.atc,3375,1837,727,3228,0.3920,0.3876,0.4621,0.2154,0.2453
bnc.atc,3375,1837,798,3160,0.4405,0.4382,0.5029,0.2364,0.2884
atc.atc,3375,1837,710,3207,0.3858,0.3778,0.4606,0.2104,0.2459
atn.atc,3375,1837,699,3200,0.3819,0.3715,0.4547,0.2071,0.2460
anc.atc,3375,1837,734,3186,0.4052,0.3983,0.4741,0.2175,0.2601
ann.atc,3375,1837,694,3216,0.3866,0.3756,0.4424,0.2056,0.2432
nnn.atn,3375,1837,507,3340,0.2249,0.2113,0.3242,0.1502,0.1563
nnc.atn,3375,1837,764,3193,0.4110,0.4030,0.4833,0.2264,0.2679
ntc.atn,3375,1837,816,3190,0.4356,0.4324,0.5076,0.2418,0.2850
ntn.atn,3375,1837,689,3265,0.3539,0.3481,0.4380,0.2041,0.2257
lnn.atn,3375,1837,692,3259,0.3603,0.3538,0.4366,0.2050,0.2292
ltn.atn,3375,1837,744,3234,0.3977,0.3933,0.4716,0.2204,0.2498
ltc.atn,3375,1837,815,3159,0.4389,0.4324,0.5153,0.2415,0.2882
lnc.atn,3375,1837,818,3154,0.4510,0.4487,0.5114,0.2424,0.2953
bnn.atn,3375,1837,688,3251,0.3686,0.3620,0.4366,0.2039,0.2304
btc.atn,3375,1837,793,3174,0.4222,0.4172,0.5036,0.2350,0.2780
btn.atn,3375,1837,727,3228,0.3920,0.3876,0.4621,0.2154,0.2453
bnc.atn,3375,1837,798,3160,0.4405,0.4382,0.5029,0.2364,0.2884
atc.atn,3375,1837,710,3207,0.3858,0.3778,0.4606,0.2104,0.2459
atn.atn,3375,1837,699,3200,0.3819,0.3715,0.4547,0.2071,0.2460
anc.atn,3375,1837,734,3186,0.4052,0.3983,0.4741,0.2175,0.2601
ann.atn,3375,1837,694,3216,0.3866,0.3756,0.4424,0.2056,0.2432
nnn.anc,3375,1837,117,3375,0.0472,0.0416,0.0711,0.0347,0.0347
nnc.anc,3375,1837,561,3299,0.2984,0.2842,0.3624,0.1662,0.1814
ntc.anc,3375,1837,752,3234,0.4080,0.3996,0.4611,0.2228,0.2518
ntn.anc,3375,1837,507,3340,0.2249,0.2113,0.3242,0.1502,0.1563
lnn.anc,3375,1837,392,3348,0.1741,0.1586,0.2398,0.1161,0.1209
ltn.anc,3375,1837,692,3259,0.3603,0.3538,0.4366,0.2050,0.2292
ltc.anc,3375,1837,784,3181,0.4237,0.4173,0.4915,0.2323,0.2743
lnc.anc,3375,1837,646,3257,0.3395,0.3251,0.4192,0.1914,0.2168
bnn.anc,3375,1837,466,3332,0.2224,0.2071,0.2914,0.1381,0.1492
btc.anc,3375,1837,756,3189,0.4038,0.3971,0.4802,0.2240,0.2661
btn.anc,3375,1837,688,3251,0.3686,0.3620,0.4366,0.2039,0.2304
bnc.anc,3375,1837,616,3261,0.3262,0.3103,0.3991,0.1825,0.2049
atc.anc,3375,1837,680,3231,0.3698,0.3601,0.4403,0.2015,0.2332
atn.anc,3375,1837,694,3216,0.3866,0.3756,0.4424,0.2056,0.2432
anc.anc,3375,1837,551,3306,0.2857,0.2740,0.3557,0.1633,0.1754
ann.anc,3375,1837,546,3292,0.2874,0.2725,0.3448,0.1618,0.1827
nnn.ann,3375,1837,120,3375,0.0474,0.0417,0.0730,0.0356,0.0356
nnc.ann,3375,1837,561,3299,0.2984,0.2842,0.3624,0.1662,0.1814
ntc.ann,3375,1837,752,3234,0.4080,0.3996,0.4611,0.2228,0.2518
ntn.ann,3375,1837,507,3340,0.2249,0.2113,0.3242,0.1502,0.1563
lnn.ann,3375,1837,392,3348,0.1741,0.1586,0.2398,0.1161,0.1209
ltn.ann,3375,1837,692,3259,0.3603,0.3538,0.4366,0.2050,0.2292
ltc.ann,3375,1837,784,3181,0.4237,0.4173,0.4915,0.2323,0.2743
lnc.ann,3375,1837,646,3257,0.3395,0.3251,0.4192,0.1914,0.2168
bnn.ann,3375,1837,466,3332,0.2224,0.2071,0.2914,0.1381,0.1492
btc.ann,3375,1837,756,3189,0.4038,0.3971,0.4802,0.2240,0.2661
btn.ann,3375,1837,688,3251,0.3686,0.3620,0.4366,0.2039,0.2304
bnc.ann,3375,1837,616,3261,0.3262,0.3103,0.3991,0.1825,0.2049
atc.ann,3375,1837,680,3231,0.3698,0.3601,0.4403,0.2015,0.2332
atn.ann,3375,1837,694,3216,0.3866,0.3756,0.4424,0.2056,0.2432
anc.ann,3375,1837,551,3306,0.2857,0.2740,0.3557,0.1633,0.1754
ann.ann,3375,1837,546,3292,0.2875,0.2727,0.3448,0.1618,0.1827
