Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
ltn.btc,2790,2084,502,2761,0.2141,0.1957,0.2834,0.1799,0.1903
ltc.btc,2790,2084,438,2761,0.1795,0.1593,0.2549,0.1570,0.1674
lnc.btc,2790,2084,439,2761,0.1825,0.1629,0.2486,0.1573,0.1677
bnn.btc,2790,2084,506,2761,0.2200,0.1920,0.2711,0.1814,0.1918
btc.btc,2790,2084,427,2761,0.1735,0.1542,0.2515,0.1530,0.1634
btn.btc,2790,2084,519,2761,0.2268,0.2100,0.2897,0.1860,0.1964
bnc.btc,2790,2084,439,2761,0.1822,0.1612,0.2496,0.1573,0.1677
atc.btc,2790,2084,407,2761,0.1636,0.1452,0.2332,0.1459,0.1563
atn.btc,2790,2084,512,2761,0.2259,0.2088,0.2931,0.1835,0.1939
anc.btc,2790,2084,417,2761,0.1730,0.1532,0.2397,0.1495,0.1599
ann.btc,2790,2084,502,2761,0.2269,0.2025,0.2816,0.1799,0.1903
nnn.btn,2790,2084,318,2761,0.1231,0.1035,0.1713,0.1140,0.1244
nnc.btn,2790,2084,392,2761,0.1663,0.1485,0.2300,0.1405,0.1509
ntc.btn,2790,2084,436,2761,0.1818,0.1579,0.2535,0.1563,0.1667
ntn.btn,2790,2084,428,2761,0.1844,0.1618,0.2516,0.1534,0.1638
lnn.btn,2790,2084,460,2761,0.1954,0.1657,0.2509,0.1649,0.1753
ltn.btn,2790,2084,502,2761,0.2141,0.1957,0.2834,0.1799,0.1903
ltc.btn,2790,2084,438,2761,0.1795,0.1593,0.2549,0.1570,0.1674
lnc.btn,2790,2084,439,2761,0.1825,0.1629,0.2486,0.1573,0.1677
bnn.btn,2790,2084,506,2761,0.2200,0.1920,0.2711,0.1814,0.1918
btc.btn,2790,2084,427,2761,0.1735,0.1542,0.2515,0.1530,0.1634
btn.btn,2790,2084,519,2761,0.2268,0.2100,0.2897,0.1860,0.1964
bnc.btn,2790,2084,439,2761,0.1822,0.1612,0.2496,0.1573,0.1677
atc.btn,2790,2084,407,2761,0.1636,0.1452,0.2332,0.1459,0.1563
atn.btn,2790,2084,512,2761,0.2259,0.2088,0.2931,0.1835,0.1939
anc.btn,2790,2084,417,2761,0.1730,0.1532,0.2397,0.1495,0.1599
ann.btn,2790,2084,502,2761,0.2269,0.2025,0.2816,0.1799,0.1903
nnn.bnc,2790,2084,82,2790,0.0290,0.0225,0.0289,0.0294,0.0294
nnc.bnc,2790,2084,248,2761,0.0915,0.0665,0.1291,0.0889,0.0993
ntc.bnc,2790,2084,408,2761,0.1653,0.1446,0.2300,0.1462,0.1566
ntn.bnc,2790,2084,318,2761,0.1231,0.1035,0.1713,0.1140,0.1244
lnn.bnc,2790,2084,245,2762,0.0851,0.0613,0.1194,0.0878,0.0928
ltn.bnc,2790,2084,460,2761,0.1954,0.1657,0.2509,0.1649,0.1753
ltc.bnc,2790,2084,412,2761,0.1601,0.1424,0.2329,0.1477,0.1581
lnc.bnc,2790,2084,265,2761,0.0968,0.0788,0.1432,0.0950,0.1054
bnn.bnc,2790,2084,334,2761,0.1305,0.1006,0.1649,0.1197,0.1301
btc.bnc,2790,2084,405,2761,0.1532,0.1357,0.2314,0.1452,0.1556
btn.bnc,2790,2084,506,2761,0.2200,0.1920,0.2711,0.1814,0.1918
bnc.bnc,2790,2084,262,2761,0.0943,0.0783,0.1428,0.0939,0.1043
atc.bnc,2790,2084,381,2761,0.1445,0.1283,0.2137,0.1366,0.1470
atn.bnc,2790,2084,502,2761,0.2269,0.2025,0.2816,0.1799,0.1903
anc.bnc,2790,2084,247,2761,0.0905,0.0763,0.1311,0.0885,0.0989
ann.bnc,2790,2084,393,2756,0.1594,0.1280,0.2042,0.1409,0.1514
nnn.atc,2790,2084,318,2761,0.1255,0.1057,0.1728,0.1140,0.1244
nnc.atc,2790,2084,387,2761,0.1664,0.1483,0.2279,0.1387,0.1491
ntc.atc,2790,2084,436,2761,0.1815,0.1576,0.2535,0.1563,0.1667
ntn.atc,2790,2084,428,2761,0.1848,0.1628,0.2517,0.1534,0.1638
lnn.atc,2790,2084,460,2761,0.1966,0.1670,0.2508,0.1649,0.1753
ltn.atc,2790,2084,503,2761,0.2140,0.1958,0.2838,0.1803,0.1907
ltc.atc,2790,2084,440,2761,0.1795,0.1592,0.2558,0.1577,0.1681
lnc.atc,2790,2084,435,2761,0.1829,0.1633,0.2456,0.1559,0.1663
bnn.atc,2790,2084,507,2761,0.2203,0.1927,0.2729,0.1817,0.1921
btc.atc,2790,2084,428,2761,0.1736,0.1539,0.2519,0.1534,0.1638
btn.atc,2790,2084,521,2761,0.2272,0.2115,0.2906,0.1867,0.1971
bnc.atc,2790,2084,440,2761,0.1822,0.1610,0.2497,0.1577,0.1681
atc.atc,2790,2084,407,2761,0.1637,0.1453,0.2332,0.1459,0.1563
atn.atc,2790,2084,512,2761,0.2267,0.2089,0.2931,0.1835,0.1939
anc.atc,2790,2084,419,2761,0.1735,0.1531,0.2403,0.1502,0.1606
ann.atc,2790,2084,507,2761,0.2259,0.2027,0.2849,0.1817,0.1921
nnn.atn,2790,2084,318,2761,0.1255,0.1057,0.1728,0.1140,0.1244
nnc.atn,2790,2084,387,2761,0.1664,0.1483,0.2279,0.1387,0.1491
ntc.atn,2790,2084,436,2761,0.1815,0.1576,0.2535,0.1563,0.1667
ntn.atn,2790,2084,428,2761,0.1848,0.1628,0.2517,0.1534,0.1638
lnn.atn,2790,2084,460,2761,0.1966,0.1670,0.2508,0.1649,0.1753
ltn.atn,2790,2084,503,2761,0.2140,0.1958,0.2838,0.1803,0.1907
ltc.atn,2790,2084,440,2761,0.1795,0.1592,0.2558,0.1577,0.1681
lnc.atn,2790,2084,435,2761,0.1829,0.1633,0.2456,0.1559,0.1663
bnn.atn,2790,2084,507,2761,0.2203,0.1927,0.2729,0.1817,0.1921
btc.atn,2790,2084,428,2761,0.1736,0.1539,0.2519,0.1534,0.1638
btn.atn,2790,2084,521,2761,0.2272,0.2115,0.2906,0.1867,0.1971
bnc.atn,2790,2084,440,2761,0.1822,0.1610,0.2497,0.1577,0.1681
atc.atn,2790,2084,407,2761,0.1637,0.1453,0.2332,0.1459,0.1563
atn.atn,2790,2084,512,2761,0.2267,0.2089,0.2931,0.1835,0.1939
anc.atn,2790,2084,419,2761,0.1735,0.1531,0.2403,0.1502,0.1606
ann.atn,2790,2084,507,2761,0.2259,0.2027,0.2849,0.1817,0.1921
nnn.anc,2790,2084,84,2790,0.0294,0.0228,0.0294,0.0301,0.0301
nnc.anc,2790,2084,256,2761,0.0929,0.0678,0.1338,0.0918,0.1022
ntc.anc,2790,2084,408,2761,0.1675,0.1455,0.2298,0.1462,0.1566
ntn.anc,2790,2084,318,2761,0.1255,0.1057,0.1728,0.1140,0.1244
lnn.anc,2790,2084,252,2762,0.0868,0.0630,0.1240,0.0903,0.0953
ltn.anc,2790,2084,460,2761,0.1966,0.1670,0.2508,0.1649,0.1753
ltc.anc,2790,2084,412,2761,0.1614,0.1435,0.2323,0.1477,0.1581
lnc.anc,2790,2084,277,2761,0.1002,0.0820,0.1506,0.0993,0.1097
bnn.anc,2790,2084,338,2761,0.1328,0.1020,0.1676,0.1211,0.1315
btc.anc,2790,2084,404,2761,0.1546,0.1366,0.2313,0.1448,0.1552
btn.anc,2790,2084,507,2761,0.2203,0.1927,0.2729,0.1817,0.1921
bnc.anc,2790,2084,272,2761,0.0978,0.0812,0.1495,0.0975,0.1079
atc.anc,2790,2084,383,2761,0.1459,0.1290,0.2149,0.1373,0.1477
atn.anc,2790,2084,507,2761,0.2259,0.2027,0.2849,0.1817,0.1921
anc.anc,2790,2084,253,2761,0.0926,0.0788,0.1354,0.0907,0.1011
ann.anc,2790,2084,399,2751,0.1603,0.1292,0.2091,0.1430,0.1538
nnn.ann,2790,2084,96,2790,0.0307,0.0245,0.0332,0.0344,0.0344
nnc.ann,2790,2084,256,2761,0.0928,0.0678,0.1338,0.0918,0.1022
ntc.ann,2790,2084,408,2761,0.1675,0.1455,0.2298,0.1462,0.1566
ntn.ann,2790,2084,318,2761,0.1255,0.1057,0.1728,0.1140,0.1244
lnn.ann,2790,2084,253,2762,0.0867,0.0631,0.1246,0.0907,0.0957
ltn.ann,2790,2084,460,2761,0.1966,0.1670,0.2508,0.1649,0.1753
ltc.ann,2790,2084,412,2761,0.1614,0.1435,0.2323,0.1477,0.1581
lnc.ann,2790,2084,277,2761,0.1002,0.0820,0.1506,0.0993,0.1097
bnn.ann,2790,2084,340,2761,0.1321,0.1023,0.1715,0.1219,0.1323
btc.ann,2790,2084,404,2761,0.1546,0.1366,0.2313,0.1448,0.1552
btn.ann,2790,2084,507,2761,0.2203,0.1927,0.2729,0.1817,0.1921
bnc.ann,2790,2084,272,2761,0.0978,0.0812,0.1495,0.0975,0.1079
atc.ann,2790,2084,383,2761,0.1459,0.1290,0.2149,0.1373,0.1477
atn.ann,2790,2084,507,2761,0.2259,0.2027,0.2849,0.1817,0.1921
anc.ann,2790,2084,253,2761,0.0926,0.0788,0.1354,0.0907,0.1011
ann.ann,2790,2084,400,2751,0.1603,0.1289,0.2093,0.1434,0.1541
