Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
lnc.bnc,450,696,189,450,0.3632,0.3345,0.2898,0.4200,0.4200
bnn.bnc,450,696,173,450,0.3174,0.2917,0.2653,0.3844,0.3844
btc.bnc,450,696,248,450,0.5075,0.5121,0.3953,0.5511,0.5511
btn.bnc,450,696,237,450,0.4783,0.4748,0.3796,0.5267,0.5267
bnc.bnc,450,696,185,450,0.3596,0.3369,0.2878,0.4111,0.4111
atc.bnc,450,696,248,450,0.4872,0.4873,0.3922,0.5511,0.5511
atn.bnc,450,696,240,450,0.4790,0.4848,0.3852,0.5333,0.5333
anc.bnc,450,696,180,450,0.3386,0.3110,0.2750,0.4000,0.4000
ann.bnc,450,696,202,450,0.3715,0.3456,0.3172,0.4489,0.4489
nnn.atc,450,696,168,450,0.3237,0.3064,0.2594,0.3733,0.3733
nnc.atc,450,696,251,450,0.5001,0.5071,0.3875,0.5578,0.5578
ntc.atc,450,696,252,450,0.5192,0.5294,0.3984,0.5600,0.5600
ntn.atc,450,696,235,450,0.4733,0.4768,0.3735,0.5222,0.5222
lnn.atc,450,696,232,450,0.4702,0.4643,0.3717,0.5156,0.5156
ltn.atc,450,696,241,450,0.4988,0.4910,0.3866,0.5356,0.5356
ltc.atc,450,696,255,450,0.5206,0.5271,0.4112,0.5667,0.5667
lnc.atc,450,696,256,450,0.5300,0.5321,0.4072,0.5689,0.5689
bnn.atc,450,696,236,450,0.4769,0.4752,0.3765,0.5244,0.5244
btc.atc,450,696,248,450,0.5166,0.5221,0.4007,0.5511,0.5511
btn.atc,450,696,235,450,0.4979,0.4909,0.3832,0.5222,0.5222
bnc.atc,450,696,254,450,0.5269,0.5224,0.4039,0.5644,0.5644
atc.atc,450,696,239,450,0.4870,0.4951,0.3849,0.5311,0.5311
atn.atc,450,696,239,450,0.4802,0.4828,0.3849,0.5311,0.5311
anc.atc,450,696,248,450,0.4982,0.5030,0.3930,0.5511,0.5511
ann.atc,450,696,241,450,0.4812,0.4815,0.3852,0.5356,0.5356
nnn.atn,450,696,168,450,0.3237,0.3064,0.2594,0.3733,0.3733
nnc.atn,450,696,251,450,0.5001,0.5071,0.3875,0.5578,0.5578
ntc.atn,450,696,252,450,0.5192,0.5294,0.3984,0.5600,0.5600
ntn.atn,450,696,235,450,0.4733,0.4768,0.3735,0.5222,0.5222
lnn.atn,450,696,232,450,0.4702,0.4643,0.3717,0.5156,0.5156
ltn.atn,450,696,241,450,0.4988,0.4910,0.3866,0.5356,0.5356
ltc.atn,450,696,255,450,0.5206,0.5271,0.4112,0.5667,0.5667
lnc.atn,450,696,256,450,0.5300,0.5321,0.4072,0.5689,0.5689
bnn.atn,450,696,236,450,0.4769,0.4752,0.3765,0.5244,0.5244
btc.atn,450,696,248,450,0.5166,0.5221,0.4007,0.5511,0.5511
btn.atn,450,696,235,450,0.4979,0.4909,0.3832,0.5222,0.5222
bnc.atn,450,696,254,450,0.5269,0.5224,0.4039,0.5644,0.5644
atc.atn,450,696,239,450,0.4870,0.4951,0.3849,0.5311,0.5311
atn.atn,450,696,239,450,0.4802,0.4828,0.3849,0.5311,0.5311
anc.atn,450,696,248,450,0.4982,0.5030,0.3930,0.5511,0.5511
ann.atn,450,696,241,450,0.4812,0.4815,0.3852,0.5356,0.5356
nnn.anc,450,696,39,450,0.0746,0.0624,0.0549,0.0867,0.0867
nnc.anc,450,696,144,450,0.2710,0.2154,0.2175,0.3200,0.3200
ntc.anc,450,696,247,450,0.4857,0.4835,0.3876,0.5489,0.5489
ntn.anc,450,696,168,450,0.3237,0.3064,0.2594,0.3733,0.3733
lnn.anc,450,696,136,450,0.2322,0.1896,0.2024,0.3022,0.3022
ltn.anc,450,696,232,450,0.4702,0.4643,0.3717,0.5156,0.5156
ltc.anc,450,696,256,450,0.5211,0.5236,0.4056,0.5689,0.5689
lnc.anc,450,696,190,450,0.3668,0.3356,0.2917,0.4222,0.4222
