Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
bnc.btn,3375,1837,774,3189,0.4174,0.4123,0.4880,0.2293,0.2730
atc.btn,3375,1837,673,3248,0.3594,0.3501,0.4333,0.1994,0.2241
atn.btn,3375,1837,668,3228,0.3594,0.3502,0.4355,0.1979,0.2294
anc.btn,3375,1837,712,3231,0.3840,0.3752,0.4566,0.2110,0.2405
ann.btn,3375,1837,681,3221,0.3684,0.3591,0.4367,0.2018,0.2359
nnn.bnc,3375,1837,99,3375,0.0399,0.0341,0.0564,0.0293,0.0293
nnc.bnc,3375,1837,487,3316,0.2584,0.2386,0.3071,0.1443,0.1582
ntc.bnc,3375,1837,705,3254,0.3742,0.3659,0.4320,0.2089,0.2350
ntn.bnc,3375,1837,474,3348,0.2077,0.1925,0.2895,0.1404,0.1442
lnn.bnc,3375,1837,376,3355,0.1696,0.1512,0.2229,0.1114,0.1138
ltn.bnc,3375,1837,684,3266,0.3474,0.3361,0.4300,0.2027,0.2232
ltc.bnc,3375,1837,748,3193,0.4009,0.3912,0.4652,0.2216,0.2571
lnc.bnc,3375,1837,582,3295,0.3100,0.2945,0.3721,0.1724,0.1878
bnn.bnc,3375,1837,466,3330,0.2230,0.2044,0.2855,0.1381,0.1483
btc.bnc,3375,1837,726,3216,0.3876,0.3779,0.4569,0.2151,0.2472
btn.bnc,3375,1837,684,3252,0.3537,0.3418,0.4351,0.2027,0.2272
bnc.bnc,3375,1837,574,3296,0.2953,0.2761,0.3655,0.1701,0.1842
atc.bnc,3375,1837,659,3267,0.3494,0.3353,0.4190,0.1953,0.2153
atn.bnc,3375,1837,681,3221,0.3684,0.3591,0.4367,0.2018,0.2359
anc.bnc,3375,1837,505,3332,0.2607,0.2472,0.3251,0.1496,0.1575
ann.bnc,3375,1837,561,3311,0.2754,0.2614,0.3489,0.1662,0.1799
nnn.atc,3375,1837,478,3346,0.2132,0.1979,0.2918,0.1416,0.1456
nnc.atc,3375,1837,723,3200,0.3861,0.3750,0.4586,0.2142,0.2531
ntc.atc,3375,1837,770,3210,0.4086,0.4025,0.4775,0.2281,0.2627
ntn.atc,3375,1837,680,3268,0.3374,0.3268,0.4300,0.2015,0.2185
lnn.atc,3375,1837,686,3267,0.3472,0.3362,0.4332,0.2033,0.2234
ltn.atc,3375,1837,727,3244,0.3731,0.3678,0.4616,0.2154,0.2398
ltc.atc,3375,1837,766,3206,0.4131,0.4102,0.4822,0.2270,0.2604
lnc.atc,3375,1837,773,3179,0.4253,0.4214,0.4868,0.2290,0.2722
bnn.atc,3375,1837,686,3251,0.3524,0.3408,0.4376,0.2033,0.2280
btc.atc,3375,1837,745,3208,0.3971,0.3938,0.4714,0.2207,0.2525
btn.atc,3375,1837,713,3232,0.3664,0.3582,0.4564,0.2113,0.2373
bnc.atc,3375,1837,771,3189,0.4170,0.4115,0.4856,0.2284,0.2710
atc.atc,3375,1837,676,3249,0.3587,0.3496,0.4356,0.2003,0.2240
atn.atc,3375,1837,666,3229,0.3585,0.3493,0.4343,0.1973,0.2286
anc.atc,3375,1837,709,3233,0.3831,0.3748,0.4548,0.2101,0.2386
ann.atc,3375,1837,681,3226,0.3679,0.3592,0.4373,0.2018,0.2346
nnn.atn,3375,1837,478,3346,0.2132,0.1979,0.2918,0.1416,0.1456
nnc.atn,3375,1837,723,3200,0.3861,0.3750,0.4586,0.2142,0.2531
ntc.atn,3375,1837,770,3210,0.4086,0.4025,0.4775,0.2281,0.2627
ntn.atn,3375,1837,680,3268,0.3374,0.3268,0.4300,0.2015,0.2185
lnn.atn,3375,1837,686,3267,0.3472,0.3362,0.4332,0.2033,0.2234
ltn.atn,3375,1837,727,3244,0.3731,0.3678,0.4616,0.2154,0.2398
ltc.atn,3375,1837,766,3206,0.4131,0.4102,0.4822,0.2270,0.2604
lnc.atn,3375,1837,773,3179,0.4253,0.4214,0.4868,0.2290,0.2722
bnn.atn,3375,1837,686,3251,0.3524,0.3408,0.4376,0.2033,0.2280
btc.atn,3375,1837,745,3208,0.3971,0.3938,0.4714,0.2207,0.2525
btn.atn,3375,1837,713,3232,0.3664,0.3582,0.4564,0.2113,0.2373
bnc.atn,3375,1837,771,3189,0.4170,0.4115,0.4856,0.2284,0.2710
atc.atn,3375,1837,676,3249,0.3587,0.3496,0.4356,0.2003,0.2240
atn.atn,3375,1837,666,3229,0.3585,0.3493,0.4343,0.1973,0.2286
anc.atn,3375,1837,709,3233,0.3831,0.3748,0.4548,0.2101,0.2386
ann.atn,3375,1837,681,3226,0.3679,0.3592,0.4373,0.2018,0.2346
nnn.anc,3375,1837,101,3375,0.0402,0.0345,0.0574,0.0299,0.0299
nnc.anc,3375,1837,494,3318,0.2611,0.2423,0.3156,0.1464,0.1602
ntc.anc,3375,1837,709,3253,0.3776,0.3687,0.4346,0.2101,0.2363
ntn.anc,3375,1837,478,3346,0.2132,0.1979,0.2918,0.1416,0.1456
lnn.anc,3375,1837,381,3356,0.1704,0.1521,0.2257,0.1129,0.1151
ltn.anc,3375,1837,686,3267,0.3472,0.3362,0.4332,0.2033,0.2234
ltc.anc,3375,1837,752,3192,0.4020,0.3925,0.4666,0.2228,0.2589
lnc.anc,3375,1837,588,3296,0.3110,0.2963,0.3754,0.1742,0.1885
bnn.anc,3375,1837,465,3330,0.2239,0.2050,0.2852,0.1378,0.1480
btc.anc,3375,1837,725,3218,0.3887,0.3796,0.4563,0.2148,0.2471
btn.anc,3375,1837,686,3251,0.3524,0.3408,0.4376,0.2033,0.2280
bnc.anc,3375,1837,578,3297,0.2992,0.2804,0.3684,0.1713,0.1851
atc.anc,3375,1837,664,3270,0.3515,0.3381,0.4210,0.1967,0.2172
atn.anc,3375,1837,681,3226,0.3679,0.3592,0.4373,0.2018,0.2346
anc.anc,3375,1837,510,3330,0.2623,0.2491,0.3276,0.1511,0.1590
ann.anc,3375,1837,558,3312,0.2745,0.2612,0.3469,0.1653,0.1786
nnn.ann,3375,1837,99,3375,0.0407,0.0346,0.0558,0.0293,0.0293
nnc.ann,3375,1837,494,3318,0.2612,0.2423,0.3156,0.1464,0.1602
ntc.ann,3375,1837,709,3253,0.3776,0.3687,0.4346,0.2101,0.2363
ntn.ann,3375,1837,478,3346,0.2132,0.1979,0.2918,0.1416,0.1456
lnn.ann,3375,1837,381,3356,0.1704,0.1521,0.2257,0.1129,0.1151
ltn.ann,3375,1837,686,3267,0.3472,0.3362,0.4332,0.2033,0.2234
ltc.ann,3375,1837,752,3192,0.4020,0.3925,0.4666,0.2228,0.2589
lnc.ann,3375,1837,588,3296,0.3110,0.2963,0.3754,0.1742,0.1885
bnn.ann,3375,1837,465,3330,0.2239,0.2050,0.2852,0.1378,0.1480
btc.ann,3375,1837,725,3218,0.3887,0.3796,0.4563,0.2148,0.2471
btn.ann,3375,1837,686,3251,0.3524,0.3408,0.4376,0.2033,0.2280
bnc.ann,3375,1837,578,3297,0.2992,0.2804,0.3684,0.1713,0.1851
atc.ann,3375,1837,664,3270,0.3515,0.3381,0.4210,0.1967,0.2172
atn.ann,3375,1837,681,3226,0.3679,0.3592,0.4373,0.2018,0.2346
anc.ann,3375,1837,510,3330,0.2623,0.2491,0.3276,0.1511,0.1590
ann.ann,3375,1837,558,3312,0.2750,0.2612,0.3469,0.1653,0.1786
