Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
nnc.btc,450,696,263,450,0.5267,0.5281,0.4096,0.5844,0.5844
ntc.btc,450,696,268,450,0.5549,0.5554,0.4197,0.5956,0.5956
ntn.btc,450,696,253,450,0.4956,0.4958,0.4028,0.5622,0.5622
lnn.btc,450,696,249,450,0.4898,0.4924,0.3957,0.5533,0.5533
ltn.btc,450,696,265,450,0.5410,0.5516,0.4238,0.5889,0.5889
ltc.btc,450,696,277,450,0.5714,0.5855,0.4407,0.6156,0.6156
lnc.btc,450,696,266,450,0.5586,0.5670,0.4191,0.5911,0.5911
bnn.btc,450,696,254,450,0.5007,0.5023,0.4037,0.5644,0.5644
btc.btc,450,696,275,450,0.5672,0.5814,0.4408,0.6111,0.6111
btn.btc,450,696,256,450,0.5414,0.5488,0.4119,0.5689,0.5689
bnc.btc,450,696,275,450,0.5581,0.5719,0.4313,0.6111,0.6111
atc.btc,450,696,265,450,0.5404,0.5446,0.4221,0.5889,0.5889
atn.btc,450,696,249,450,0.5251,0.5380,0.3971,0.5533,0.5533
anc.btc,450,696,269,450,0.5359,0.5530,0.4215,0.5978,0.5978
ann.btc,450,696,250,450,0.5155,0.5227,0.3955,0.5556,0.5556
nnn.btn,450,696,191,450,0.3479,0.3321,0.2973,0.4244,0.4244
nnc.btn,450,696,263,450,0.5267,0.5281,0.4096,0.5844,0.5844
ntc.btn,450,696,268,450,0.5549,0.5554,0.4197,0.5956,0.5956
ntn.btn,450,696,253,450,0.4956,0.4958,0.4028,0.5622,0.5622
lnn.btn,450,696,249,450,0.4898,0.4924,0.3957,0.5533,0.5533
ltn.btn,450,696,265,450,0.5410,0.5516,0.4238,0.5889,0.5889
ltc.btn,450,696,277,450,0.5714,0.5855,0.4407,0.6156,0.6156
lnc.btn,450,696,266,450,0.5586,0.5670,0.4191,0.5911,0.5911
bnn.btn,450,696,254,450,0.5007,0.5023,0.4037,0.5644,0.5644
btc.btn,450,696,275,450,0.5672,0.5814,0.4408,0.6111,0.6111
btn.btn,450,696,256,450,0.5414,0.5488,0.4119,0.5689,0.5689
bnc.btn,450,696,275,450,0.5581,0.5719,0.4313,0.6111,0.6111
atc.btn,450,696,265,450,0.5404,0.5446,0.4221,0.5889,0.5889
atn.btn,450,696,249,450,0.5251,0.5380,0.3971,0.5533,0.5533
anc.btn,450,696,269,450,0.5359,0.5530,0.4215,0.5978,0.5978
ann.btn,450,696,250,450,0.5155,0.5227,0.3955,0.5556,0.5556
nnn.bnc,450,696,48,450,0.0889,0.0766,0.0681,0.1067,0.1067
nnc.bnc,450,696,165,450,0.3107,0.2719,0.2530,0.3667,0.3667
ntc.bnc,450,696,255,450,0.5106,0.5107,0.3987,0.5667,0.5667
ntn.bnc,450,696,191,450,0.3479,0.3321,0.2973,0.4244,0.4244
lnn.bnc,450,696,147,450,0.2612,0.2252,0.2226,0.3267,0.3267
ltn.bnc,450,696,249,450,0.4898,0.4924,0.3957,0.5533,0.5533
ltc.bnc,450,696,274,450,0.5518,0.5619,0.4330,0.6089,0.6089
lnc.bnc,450,696,215,450,0.4125,0.3880,0.3316,0.4778,0.4778
bnn.bnc,450,696,181,450,0.3346,0.3088,0.2793,0.4022,0.4022
btc.bnc,450,696,268,450,0.5437,0.5508,0.4223,0.5956,0.5956
btn.bnc,450,696,254,450,0.5007,0.5023,0.4037,0.5644,0.5644
bnc.bnc,450,696,211,450,0.4045,0.3764,0.3316,0.4689,0.4689
atc.bnc,450,696,259,450,0.5242,0.5243,0.4048,0.5756,0.5756
atn.bnc,450,696,250,450,0.5155,0.5227,0.3955,0.5556,0.5556
anc.bnc,450,696,191,450,0.3751,0.3486,0.2940,0.4244,0.4244
ann.bnc,450,696,208,450,0.3863,0.3789,0.3224,0.4622,0.4622
nnn.atc,450,696,195,450,0.3509,0.3354,0.3044,0.4333,0.4333
nnc.atc,450,696,262,450,0.5282,0.5313,0.4086,0.5822,0.5822
ntc.atc,450,696,271,450,0.5562,0.5610,0.4243,0.6022,0.6022
ntn.atc,450,696,252,450,0.4970,0.5019,0.4015,0.5600,0.5600
lnn.atc,450,696,249,450,0.4907,0.4893,0.3935,0.5533,0.5533
ltn.atc,450,696,266,450,0.5393,0.5501,0.4257,0.5911,0.5911
ltc.atc,450,696,274,450,0.5737,0.5884,0.4366,0.6089,0.6089
lnc.atc,450,696,269,450,0.5613,0.5713,0.4232,0.5978,0.5978
bnn.atc,450,696,253,450,0.4997,0.4977,0.4015,0.5622,0.5622
btc.atc,450,696,273,450,0.5692,0.5856,0.4377,0.6067,0.6067
btn.atc,450,696,252,450,0.5406,0.5467,0.4048,0.5600,0.5600
bnc.atc,450,696,276,450,0.5595,0.5711,0.4341,0.6133,0.6133
atc.atc,450,696,265,450,0.5423,0.5467,0.4233,0.5889,0.5889
atn.atc,450,696,252,450,0.5258,0.5415,0.4004,0.5600,0.5600
anc.atc,450,696,268,450,0.5364,0.5507,0.4181,0.5956,0.5956
ann.atc,450,696,249,450,0.5134,0.5214,0.3909,0.5533,0.5533
nnn.atn,450,696,195,450,0.3509,0.3354,0.3044,0.4333,0.4333
nnc.atn,450,696,262,450,0.5282,0.5313,0.4086,0.5822,0.5822
ntc.atn,450,696,271,450,0.5562,0.5610,0.4243,0.6022,0.6022
ntn.atn,450,696,252,450,0.4970,0.5019,0.4015,0.5600,0.5600
lnn.atn,450,696,249,450,0.4907,0.4893,0.3935,0.5533,0.5533
ltn.atn,450,696,266,450,0.5393,0.5501,0.4257,0.5911,0.5911
ltc.atn,450,696,274,450,0.5737,0.5884,0.4366,0.6089,0.6089
lnc.atn,450,696,269,450,0.5613,0.5713,0.4232,0.5978,0.5978
bnn.atn,450,696,253,450,0.4997,0.4977,0.4015,0.5622,0.5622
btc.atn,450,696,273,450,0.5692,0.5856,0.4377,0.6067,0.6067
btn.atn,450,696,252,450,0.5406,0.5467,0.4048,0.5600,0.5600
bnc.atn,450,696,276,450,0.5595,0.5711,0.4341,0.6133,0.6133
atc.atn,450,696,265,450,0.5423,0.5467,0.4233,0.5889,0.5889
atn.atn,450,696,252,450,0.5258,0.5415,0.4004,0.5600,0.5600
anc.atn,450,696,268,450,0.5364,0.5507,0.4181,0.5956,0.5956
ann.atn,450,696,249,450,0.5134,0.5214,0.3909,0.5533,0.5533
nnn.anc,450,696,48,450,0.0898,0.0774,0.0681,0.1067,0.1067
nnc.anc,450,696,172,450,0.3198,0.2787,0.2622,0.3822,0.3822
ntc.anc,450,696,255,450,0.5153,0.5183,0.3979,0.5667,0.5667
ntn.anc,450,696,195,450,0.3509,0.3354,0.3044,0.4333,0.4333
lnn.anc,450,696,147,450,0.2599,0.2270,0.2210,0.3267,0.3267
ltn.anc,450,696,249,450,0.4907,0.4893,0.3935,0.5533,0.5533
ltc.anc,450,696,275,450,0.5530,0.5594,0.4351,0.6111,0.6111
lnc.anc,450,696,214,450,0.4154,0.3846,0.3303,0.4756,0.4756
bnn.anc,450,696,180,450,0.3310,0.3061,0.2762,0.4000,0.4000
btc.anc,450,696,273,450,0.5460,0.5507,0.4306,0.6067,0.6067
btn.anc,450,696,253,450,0.4997,0.4977,0.4015,0.5622,0.5622
bnc.anc,450,696,212,450,0.4084,0.3827,0.3316,0.4711,0.4711
atc.anc,450,696,260,450,0.5270,0.5262,0.4075,0.5778,0.5778
atn.anc,450,696,249,450,0.5134,0.5214,0.3909,0.5533,0.5533
anc.anc,450,696,194,450,0.3808,0.3526,0.3001,0.4311,0.4311
ann.anc,450,696,207,450,0.3859,0.3763,0.3185,0.4600,0.4600
nnn.ann,450,696,49,450,0.0888,0.0774,0.0694,0.1089,0.1089
nnc.ann,450,696,172,450,0.3198,0.2787,0.2622,0.3822,0.3822
ntc.ann,450,696,255,450,0.5153,0.5183,0.3979,0.5667,0.5667
ntn.ann,450,696,195,450,0.3509,0.3354,0.3044,0.4333,0.4333
lnn.ann,450,696,147,450,0.2600,0.2269,0.2210,0.3267,0.3267
ltn.ann,450,696,249,450,0.4907,0.4893,0.3935,0.5533,0.5533
ltc.ann,450,696,275,450,0.5530,0.5594,0.4351,0.6111,0.6111
lnc.ann,450,696,214,450,0.4154,0.3846,0.3303,0.4756,0.4756
bnn.ann,450,696,180,450,0.3311,0.3061,0.2762,0.4000,0.4000
btc.ann,450,696,273,450,0.5460,0.5507,0.4306,0.6067,0.6067
btn.ann,450,696,253,450,0.4997,0.4977,0.4015,0.5622,0.5622
bnc.ann,450,696,212,450,0.4084,0.3827,0.3316,0.4711,0.4711
atc.ann,450,696,260,450,0.5270,0.5262,0.4075,0.5778,0.5778
atn.ann,450,696,249,450,0.5134,0.5214,0.3909,0.5533,0.5533
anc.ann,450,696,194,450,0.3808,0.3526,0.3001,0.4311,0.4311
ann.ann,450,696,207,450,0.3858,0.3762,0.3185,0.4600,0.4600
