Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
lnn.bnc,1560,796,247,1478,0.2601,0.2458,0.4370,0.1583,0.1850
ltn.bnc,1560,796,278,1405,0.3608,0.3401,0.4943,0.1782,0.2469
ltc.bnc,1560,796,279,1421,0.2949,0.2799,0.4810,0.1788,0.2276
lnc.bnc,1560,796,241,1486,0.2237,0.2103,0.3901,0.1545,0.1791
bnn.bnc,1560,796,245,1464,0.2825,0.2673,0.4387,0.1571,0.1979
btc.bnc,1560,796,277,1439,0.2813,0.2655,0.4864,0.1776,0.2273
btn.bnc,1560,796,279,1427,0.3611,0.3387,0.4976,0.1788,0.2436
bnc.bnc,1560,796,237,1491,0.2097,0.1982,0.4016,0.1519,0.1775
atc.bnc,1560,796,266,1447,0.2647,0.2488,0.4664,0.1705,0.2221
atn.bnc,1560,796,283,1412,0.3582,0.3376,0.4883,0.1814,0.2459
anc.bnc,1560,796,222,1507,0.1911,0.1808,0.3592,0.1423,0.1631
ann.bnc,1560,796,250,1493,0.2794,0.2637,0.4159,0.1603,0.1825
nnn.atc,1560,796,244,1430,0.2737,0.2557,0.4474,0.1564,0.1928
nnc.atc,1560,796,281,1438,0.3003,0.2805,0.4905,0.1801,0.2147
ntc.atc,1560,796,307,1390,0.3425,0.3268,0.5188,0.1968,0.2587
ntn.atc,1560,796,269,1399,0.3378,0.3188,0.4869,0.1724,0.2416
lnn.atc,1560,796,280,1409,0.3597,0.3381,0.5018,0.1795,0.2479
ltn.atc,1560,796,293,1385,0.3752,0.3592,0.5075,0.1878,0.2596
ltc.atc,1560,796,305,1404,0.3337,0.3217,0.5060,0.1955,0.2663
lnc.atc,1560,796,288,1408,0.3078,0.2861,0.5010,0.1846,0.2434
bnn.atc,1560,796,274,1417,0.3540,0.3335,0.4900,0.1756,0.2387
btc.atc,1560,796,299,1419,0.3225,0.3134,0.5005,0.1917,0.2572
btn.atc,1560,796,298,1412,0.3652,0.3460,0.5076,0.1910,0.2579
bnc.atc,1560,796,280,1422,0.2912,0.2728,0.4906,0.1795,0.2348
atc.atc,1560,796,277,1426,0.3031,0.2923,0.4672,0.1776,0.2410
atn.atc,1560,796,284,1408,0.3605,0.3442,0.4851,0.1821,0.2551
anc.atc,1560,796,269,1428,0.2636,0.2480,0.4619,0.1724,0.2166
ann.atc,1560,796,281,1413,0.3579,0.3414,0.4775,0.1801,0.2446
nnn.atn,1560,796,244,1430,0.2737,0.2557,0.4474,0.1564,0.1928
nnc.atn,1560,796,281,1438,0.3003,0.2805,0.4905,0.1801,0.2147
ntc.atn,1560,796,307,1390,0.3425,0.3268,0.5188,0.1968,0.2587
ntn.atn,1560,796,269,1399,0.3378,0.3188,0.4869,0.1724,0.2416
lnn.atn,1560,796,280,1409,0.3597,0.3381,0.5018,0.1795,0.2479
ltn.atn,1560,796,293,1385,0.3752,0.3592,0.5075,0.1878,0.2596
ltc.atn,1560,796,305,1404,0.3337,0.3217,0.5060,0.1955,0.2663
lnc.atn,1560,796,288,1408,0.3078,0.2861,0.5010,0.1846,0.2434
bnn.atn,1560,796,274,1417,0.3540,0.3335,0.4900,0.1756,0.2387
btc.atn,1560,796,299,1419,0.3225,0.3134,0.5005,0.1917,0.2572
btn.atn,1560,796,298,1412,0.3652,0.3460,0.5076,0.1910,0.2579
bnc.atn,1560,796,280,1422,0.2912,0.2728,0.4906,0.1795,0.2348
atc.atn,1560,796,277,1426,0.3031,0.2923,0.4672,0.1776,0.2410
atn.atn,1560,796,284,1408,0.3605,0.3442,0.4851,0.1821,0.2551
anc.atn,1560,796,269,1428,0.2636,0.2480,0.4619,0.1724,0.2166
ann.atn,1560,796,281,1413,0.3579,0.3414,0.4775,0.1801,0.2446
nnn.anc,1560,796,194,1486,0.1975,0.1791,0.3482,0.1244,0.1485
nnc.anc,1560,796,221,1498,0.2246,0.2084,0.3650,0.1417,0.1650
ntc.anc,1560,796,280,1448,0.2802,0.2648,0.4862,0.1795,0.2071
ntn.anc,1560,796,244,1430,0.2737,0.2557,0.4474,0.1564,0.1928
lnn.anc,1560,796,249,1484,0.2633,0.2444,0.4399,0.1596,0.1860
ltn.anc,1560,796,280,1409,0.3597,0.3381,0.5018,0.1795,0.2479
ltc.anc,1560,796,283,1423,0.3009,0.2839,0.4883,0.1814,0.2299
lnc.anc,1560,796,243,1489,0.2261,0.2112,0.3960,0.1558,0.1802
bnn.anc,1560,796,250,1470,0.2639,0.2485,0.4541,0.1603,0.1848
btc.anc,1560,796,279,1435,0.2829,0.2690,0.4891,0.1788,0.2290
btn.anc,1560,796,274,1417,0.3540,0.3335,0.4900,0.1756,0.2387
