Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
lnn.bnc,900,696,185,900,0.2335,0.1883,0.2694,0.2056,0.2056
ltn.bnc,900,696,336,900,0.4715,0.4679,0.5223,0.3733,0.3733
ltc.bnc,900,696,376,900,0.5168,0.5186,0.5740,0.4178,0.4178
lnc.bnc,900,696,275,900,0.3632,0.3321,0.4161,0.3056,0.3056
bnn.bnc,900,696,250,900,0.3179,0.2906,0.3752,0.2778,0.2778
btc.bnc,900,696,366,900,0.5101,0.5122,0.5596,0.4067,0.4067
btn.bnc,900,696,350,900,0.4791,0.4758,0.5384,0.3889,0.3889
bnc.bnc,900,696,276,900,0.3620,0.3338,0.4138,0.3067,0.3067
atc.bnc,900,696,357,900,0.4877,0.4871,0.5522,0.3967,0.3967
atn.bnc,900,696,350,900,0.4814,0.4836,0.5450,0.3889,0.3889
anc.bnc,900,696,259,900,0.3367,0.3098,0.3888,0.2878,0.2878
ann.bnc,900,696,289,900,0.3732,0.3431,0.4380,0.3211,0.3211
nnn.atc,900,696,265,900,0.3260,0.3020,0.4062,0.2944,0.2944
nnc.atc,900,696,369,900,0.4990,0.5035,0.5570,0.4100,0.4100
ntc.atc,900,696,386,900,0.5162,0.5286,0.5911,0.4289,0.4289
ntn.atc,900,696,355,900,0.4747,0.4756,0.5467,0.3944,0.3944
lnn.atc,900,696,336,900,0.4695,0.4634,0.5217,0.3733,0.3733
ltn.atc,900,696,370,900,0.5023,0.4958,0.5718,0.4111,0.4111
ltc.atc,900,696,394,900,0.5265,0.5363,0.6052,0.4378,0.4378
lnc.atc,900,696,383,900,0.5303,0.5321,0.5805,0.4256,0.4256
bnn.atc,900,696,347,900,0.4775,0.4746,0.5346,0.3856,0.3856
btc.atc,900,696,384,900,0.5195,0.5235,0.5900,0.4267,0.4267
btn.atc,900,696,363,900,0.5013,0.4905,0.5649,0.4033,0.4033
bnc.atc,900,696,383,900,0.5250,0.5201,0.5839,0.4256,0.4256
atc.atc,900,696,370,900,0.4888,0.4919,0.5742,0.4111,0.4111
atn.atc,900,696,354,900,0.4825,0.4804,0.5585,0.3933,0.3933
anc.atc,900,696,364,900,0.4996,0.5009,0.5628,0.4044,0.4044
ann.atc,900,696,346,900,0.4818,0.4812,0.5401,0.3844,0.3844
nnn.atn,900,696,265,900,0.3260,0.3020,0.4062,0.2944,0.2944
nnc.atn,900,696,369,900,0.4990,0.5035,0.5570,0.4100,0.4100
ntc.atn,900,696,386,900,0.5162,0.5286,0.5911,0.4289,0.4289
