Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
nnc.bnc,1245,324,162,972,0.3738,0.3905,0.5372,0.1301,0.2681
ntc.bnc,1245,324,223,815,0.5409,0.5623,0.7228,0.1791,0.4207
ntn.bnc,1245,324,136,1115,0.2022,0.1959,0.4421,0.1092,0.1529
lnn.bnc,1245,324,139,1123,0.2014,0.1958,0.4083,0.1116,0.1475
ltn.bnc,1245,324,222,871,0.4324,0.4458,0.7150,0.1783,0.3405
ltc.bnc,1245,324,236,777,0.5897,0.6146,0.7459,0.1896,0.4772
lnc.bnc,1245,324,179,936,0.4287,0.4515,0.6088,0.1438,0.2962
bnn.bnc,1245,324,177,1058,0.2732,0.2785,0.5471,0.1422,0.2021
btc.bnc,1245,324,232,808,0.5767,0.6014,0.7245,0.1863,0.4696
btn.bnc,1245,324,228,841,0.4627,0.4782,0.7137,0.1831,0.3659
bnc.bnc,1245,324,175,1000,0.3817,0.4045,0.5844,0.1406,0.2596
atc.bnc,1245,324,216,882,0.5110,0.5320,0.6720,0.1735,0.4012
atn.bnc,1245,324,231,808,0.5362,0.5492,0.7240,0.1855,0.4413
anc.bnc,1245,324,158,1063,0.2932,0.3132,0.5183,0.1269,0.2000
ann.bnc,1245,324,199,924,0.3974,0.4059,0.6464,0.1598,0.2955
nnn.atc,1245,324,138,1114,0.2037,0.1971,0.4456,0.1108,0.1546
nnc.atc,1245,324,226,813,0.5393,0.5622,0.7338,0.1815,0.4269
ntc.atc,1245,324,239,736,0.6004,0.6227,0.7554,0.1920,0.4976
ntn.atc,1245,324,215,863,0.4557,0.4662,0.6956,0.1727,0.3630
lnn.atc,1245,324,224,871,0.4305,0.4445,0.7214,0.1799,0.3391
ltn.atc,1245,324,237,765,0.5412,0.5581,0.7479,0.1904,0.4472
ltc.atc,1245,324,246,744,0.6164,0.6392,0.7651,0.1976,0.5131
lnc.atc,1245,324,237,747,0.6207,0.6444,0.7461,0.1904,0.5109
bnn.atc,1245,324,228,845,0.4599,0.4751,0.7137,0.1831,0.3645
btc.atc,1245,324,242,776,0.5841,0.6052,0.7575,0.1944,0.4814
btn.atc,1245,324,239,764,0.5554,0.5708,0.7465,0.1920,0.4674
bnc.atc,1245,324,238,771,0.5961,0.6203,0.7488,0.1912,0.4939
atc.atc,1245,324,224,857,0.5435,0.5634,0.7017,0.1799,0.4285
atn.atc,1245,324,235,774,0.5686,0.5840,0.7466,0.1888,0.4788
anc.atc,1245,324,229,831,0.5457,0.5648,0.7235,0.1839,0.4449
ann.atc,1245,324,232,809,0.5320,0.5442,0.7270,0.1863,0.4418
nnn.atn,1245,324,138,1114,0.2037,0.1971,0.4456,0.1108,0.1546
nnc.atn,1245,324,226,813,0.5393,0.5622,0.7338,0.1815,0.4269
ntc.atn,1245,324,239,736,0.6004,0.6227,0.7554,0.1920,0.4976
ntn.atn,1245,324,215,863,0.4557,0.4662,0.6956,0.1727,0.3630
lnn.atn,1245,324,224,871,0.4305,0.4445,0.7214,0.1799,0.3391
ltn.atn,1245,324,237,765,0.5412,0.5581,0.7479,0.1904,0.4472
ltc.atn,1245,324,246,744,0.6164,0.6392,0.7651,0.1976,0.5131
lnc.atn,1245,324,237,747,0.6207,0.6444,0.7461,0.1904,0.5109
bnn.atn,1245,324,228,845,0.4599,0.4751,0.7137,0.1831,0.3645
btc.atn,1245,324,242,776,0.5841,0.6052,0.7575,0.1944,0.4814
btn.atn,1245,324,239,764,0.5554,0.5708,0.7465,0.1920,0.4674
bnc.atn,1245,324,238,771,0.5961,0.6203,0.7488,0.1912,0.4939
atc.atn,1245,324,224,857,0.5435,0.5634,0.7017,0.1799,0.4285
atn.atn,1245,324,235,774,0.5686,0.5840,0.7466,0.1888,0.4788
anc.atn,1245,324,229,831,0.5457,0.5648,0.7235,0.1839,0.4449
ann.atn,1245,324,232,809,0.5320,0.5442,0.7270,0.1863,0.4418
nnn.anc,1245,324,47,1227,0.0708,0.0635,0.1087,0.0378,0.0420
nnc.anc,1245,324,165,961,0.3761,0.3944,0.5506,0.1325,0.2792
ntc.anc,1245,324,223,812,0.5493,0.5697,0.7228,0.1791,0.4283
