Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
bnn.bnc,1560,796,249,1450,0.2741,0.2629,0.4253,0.1596,0.1927
btc.bnc,1560,796,333,1460,0.3352,0.3184,0.5094,0.2135,0.2538
btn.bnc,1560,796,309,1395,0.3503,0.3317,0.5227,0.1981,0.2587
bnc.bnc,1560,796,246,1509,0.2082,0.1982,0.3645,0.1577,0.1773
atc.bnc,1560,796,318,1463,0.3032,0.2911,0.4813,0.2038,0.2455
atn.bnc,1560,796,328,1416,0.3543,0.3412,0.5314,0.2103,0.2585
anc.bnc,1560,796,229,1526,0.1758,0.1658,0.3329,0.1468,0.1560
ann.bnc,1560,796,269,1505,0.2822,0.2651,0.4190,0.1724,0.1931
nnn.atc,1560,796,265,1441,0.2705,0.2531,0.4583,0.1699,0.2051
nnc.atc,1560,796,321,1458,0.3415,0.3297,0.4931,0.2058,0.2504
ntc.atc,1560,796,347,1403,0.3751,0.3592,0.5355,0.2224,0.2820
ntn.atc,1560,796,293,1403,0.3467,0.3312,0.4882,0.1878,0.2545
lnn.atc,1560,796,302,1405,0.3558,0.3368,0.5147,0.1936,0.2535
ltn.atc,1560,796,314,1386,0.3807,0.3655,0.5207,0.2013,0.2739
ltc.atc,1560,796,354,1399,0.3801,0.3679,0.5342,0.2269,0.2883
lnc.atc,1560,796,343,1429,0.3454,0.3298,0.5262,0.2199,0.2760
bnn.atc,1560,796,305,1402,0.3469,0.3288,0.5181,0.1955,0.2495
btc.atc,1560,796,342,1414,0.3581,0.3416,0.5214,0.2192,0.2766
btn.atc,1560,796,311,1370,0.3653,0.3549,0.5168,0.1994,0.2752
bnc.atc,1560,796,339,1431,0.3246,0.3129,0.5331,0.2173,0.2656
atc.atc,1560,796,323,1436,0.3438,0.3244,0.4824,0.2071,0.2698
atn.atc,1560,796,318,1397,0.3623,0.3458,0.5127,0.2038,0.2672
anc.atc,1560,796,326,1432,0.2888,0.2779,0.5041,0.2090,0.2427
ann.atc,1560,796,329,1427,0.3560,0.3436,0.5248,0.2109,0.2578
nnn.atn,1560,796,265,1441,0.2705,0.2531,0.4583,0.1699,0.2051
nnc.atn,1560,796,321,1458,0.3415,0.3297,0.4931,0.2058,0.2504
ntc.atn,1560,796,347,1403,0.3751,0.3592,0.5355,0.2224,0.2820
ntn.atn,1560,796,293,1403,0.3467,0.3312,0.4882,0.1878,0.2545
lnn.atn,1560,796,302,1405,0.3558,0.3368,0.5147,0.1936,0.2535
ltn.atn,1560,796,314,1386,0.3807,0.3655,0.5207,0.2013,0.2739
ltc.atn,1560,796,354,1399,0.3801,0.3679,0.5342,0.2269,0.2883
lnc.atn,1560,796,343,1429,0.3454,0.3298,0.5262,0.2199,0.2760
bnn.atn,1560,796,305,1402,0.3469,0.3288,0.5181,0.1955,0.2495
btc.atn,1560,796,342,1414,0.3581,0.3416,0.5214,0.2192,0.2766
btn.atn,1560,796,311,1370,0.3653,0.3549,0.5168,0.1994,0.2752
bnc.atn,1560,796,339,1431,0.3246,0.3129,0.5331,0.2173,0.2656
atc.atn,1560,796,323,1436,0.3438,0.3244,0.4824,0.2071,0.2698
atn.atn,1560,796,318,1397,0.3623,0.3458,0.5127,0.2038,0.2672
anc.atn,1560,796,326,1432,0.2888,0.2779,0.5041,0.2090,0.2427
ann.atn,1560,796,329,1427,0.3560,0.3436,0.5248,0.2109,0.2578
nnn.anc,1560,796,177,1473,0.1836,0.1652,0.3153,0.1135,0.1413
nnc.anc,1560,796,245,1480,0.2515,0.2262,0.3617,0.1571,0.1897
ntc.anc,1560,796,313,1449,0.3199,0.3029,0.4946,0.2006,0.2412
ntn.anc,1560,796,265,1441,0.2705,0.2531,0.4583,0.1699,0.2051
lnn.anc,1560,796,244,1465,0.2585,0.2450,0.4157,0.1564,0.1851
ltn.anc,1560,796,302,1405,0.3558,0.3368,0.5147,0.1936,0.2535
ltc.anc,1560,796,343,1448,0.3515,0.3338,0.5284,0.2199,0.2624
